Policy_ID,Policy_Name,Policy_Type,Customer_ID,Customer_Age,Gender,Region,Occupation,Marital_Status,Annual_Premium,Policy_Start_Date,Tenure,Coverage_Amount,Payment_Frequency,Claims_Made,Total_Claim_Amount,Last_Claim_Amount,Last_Claim_Date,Customer_Satisfaction_Level,Policy_Status,Renewal,Number_of_Beneficiaries,Sales_Channel,Policy_Modifications,Policy_Duration_Days,Claim_Frequency,Average_Claim_Amount,Claim_Status,Premium_to_Claim_Ratio,Is_Loyal_Customer,Is_High_Value_Customer,Is_Family_Policy,Risk_Score,Last_Claim_Season,Life_Stage
POL11222,Jeevan Lakshya,Health,CUST13222,43.0,Other,East,Unemployed,Married,27754.32,2020-07-04,15,721832.84,Monthly,4.0,103506.06,624.9627839655825,2022-07-07,8,Terminated,No,4,Online,1.0,742,1.9676549865229112,25876.515,Normal,0.2681419812521122,0,0,1,50.916053773584906,Summer,Established Adult
POL11223,Jeevan Arogya,Agricultural,CUST13223,23.0,Male,East,Unemployed,Single,32514.89,2007-08-11,6,3150810.36,Semi-Annually,4.0,294588.62,14856.268218830648,2023-02-06,3,Terminated,Yes,4,Broker,0.0,528,2.765151515151515,73647.155,Normal,0.1103738834174925,0,0,1,203.64554223484848,Winter,Young Single
POL11224,Jeevan Labh,Home,CUST13224,70.0,Male,East,Self-employed,Married,32771.84,2011-11-13,28,4727189.37,Monthly,4.0,91731.02,19030.792766285547,2014-09-05,7,Active,Yes,1,Online,0.0,3604,0.4051054384017758,22932.755,Normal,0.3572601721860282,1,0,0,9.290183768035517,Fall,Senior
POL11225,Jeevan Umang,Commercial,CUST13225,21.0,Female,North,Unemployed,Widowed,24857.94,2011-09-05,23,3667404.31,Quarterly,2.0,43469.23,45296.73731476474,2019-03-19,7,Lapsed,No,2,Agent,0.0,1948,0.3747433264887064,21734.615,Normal,0.571851399254139,1,0,1,8.144901925051336,Spring,Other
POL11226,Jeevan Labh,Personal Accident,CUST13226,69.0,Other,Central,Salaried,Divorced,32723.48,1998-08-13,10,2287480.4,Quarterly,3.0,30531.85,5629.346456440332,2014-07-26,5,Active,Yes,2,Online,2.0,3645,0.3004115226337449,10177.283333333333,Normal,1.0717817623236063,1,0,1,3.057373182441701,Summer,Senior
POL11227,Jeevan Tarun,Commercial,CUST13227,48.0,Female,North,Retired,Married,16638.41,2009-10-31,19,170700.25,Annually,0.0,269955.42,34349.88161926663,2021-06-07,4,Lapsed,No,1,Broker,1.0,1137,0.0,269955.42,Claim_Without_Count,0.061633917185289336,0,0,0,0.0,Summer,Established Adult
POL11228,Jeevan Nidhi,Motor,CUST13228,31.0,Male,West,Self-employed,Widowed,43370.27,2012-07-21,7,4523381.56,Monthly,4.0,113451.59,7126.910560479128,2020-08-01,8,Active,Yes,2,Broker,0.0,1447,1.0089841050449204,28362.8975,Normal,0.38227996628341654,0,1,1,28.617712750518308,Summer,Other
POL11229,Jeevan Lakshya,Life,CUST13229,27.0,Female,North,Unemployed,Single,31716.98,2021-06-09,19,3074994.58,Semi-Annually,3.0,109341.71,26510.96551406244,2014-12-19,9,Terminated,Yes,0,Broker,2.0,3499,0.31294655615890254,36447.23666666667,Normal,0.29007210514633436,1,0,0,11.406037196341813,Winter,Other
POL11230,Jeevan Labh,Commercial,CUST13230,49.0,Female,West,Self-employed,Divorced,27209.545,2010-09-20,25,4897249.85,Annually,1.0,17710.4,0.0,2014-07-26,8,Terminated,No,1,Broker,0.0,3645,0.10013717421124829,17710.4,Normal,1.5363597095491912,1,0,0,1.7734694101508919,Summer,Other
POL11231,Jeevan Lakshya,Life,CUST13231,50.0,Female,East,Retired,Married,23477.2,2017-07-21,4,1869742.89,Semi-Annually,2.0,287441.77,6411.633792774196,2016-06-14,4,Terminated,Yes,2,Broker,1.0,2956,0.24695534506089312,143720.885,Normal,0.08167636874765974,1,0,1,35.49264074763194,Summer,Established Adult
POL11232,Jeevan Lakshya,Agricultural,CUST13232,45.0,Female,East,Retired,Divorced,27209.545,1999-01-03,8,987240.13,Quarterly,1.0,270290.49,14707.039713826896,2023-03-11,2,Lapsed,Yes,1,Agent,0.0,495,0.7373737373737373,270290.49,Normal,0.10066778524098276,0,0,0,199.30510878787877,Spring,Other
POL11233,Jeevan Anand,Personal Accident,CUST13233,31.0,Male,North,Retired,Divorced,43976.89,2014-10-21,21,318770.55,Semi-Annually,4.0,52585.21,4417.560153618861,2023-03-08,6,Lapsed,No,4,Broker,1.0,498,2.9317269076305217,13146.3025,Normal,0.8362976966337112,0,1,1,38.541368775100395,Spring,Other
POL11234,Jeevan Arogya,Commercial,CUST13234,67.0,Male,East,Retired,Single,30607.42,2012-12-21,17,3594322.55,Annually,2.0,92603.98,31245.55824080773,2023-07-06,2,Lapsed,Yes,0,Agent,1.0,378,1.9312169312169312,46301.99,Normal,0.33051948739136267,0,0,0,89.41918703703703,Summer,Senior
POL11235,Jeevan Umang,Health,CUST13235,51.0,Female,North,Self-employed,Divorced,10405.89,2006-10-24,7,1978902.54,Quarterly,2.0,23698.8,21996.82110773786,2018-03-19,9,Terminated,No,4,Online,1.0,2313,0.3156074362300043,11849.4,Normal,0.43908932097827735,1,0,1,3.739758754863813,Spring,Other
POL11236,Jeevan Amar,Personal Accident,CUST13236,73.0,Other,East,Retired,Widowed,30226.11,2022-07-14,9,265163.58,Annually,2.0,100746.18,8783.118079243584,2021-07-09,8,Terminated,Yes,0,Broker,2.0,1105,0.6606334841628959,50373.09,Normal,0.30002239290859467,0,0,0,33.27814995475113,Summer,Senior
POL11237,Jeevan Tarun,Travel,CUST13237,56.0,Female,Central,Salaried,Divorced,24986.03,2011-02-03,4,3298499.6,Monthly,1.0,97996.68,14249.931933289934,2015-08-31,3,Lapsed,No,0,Broker,0.0,3244,0.11251541307028361,97996.68,Normal,0.25496812749166603,1,0,0,11.026136929716401,Summer,Other
POL11238,Jeevan Rakshak,Home,CUST13238,79.0,Female,Central,Retired,Married,30352.6,2023-07-21,14,1125790.5,Semi-Annually,3.0,279534.25,0.0,2020-08-16,9,Terminated,No,1,Agent,2.0,1432,0.7646648044692738,93178.08333333333,Normal,0.10858275864227729,0,0,0,71.25000087290503,Summer,Senior
POL11239,Jeevan Shanti,Personal Accident,CUST13239,44.0,Other,West,Retired,Widowed,26456.41,2019-07-29,7,820199.16,Annually,1.0,261683.97,19030.792766285547,2014-07-26,5,Active,No,2,Broker,0.0,3645,0.10013717421124829,261683.97,Normal,0.10110061384348457,1,0,1,26.20429329218107,Summer,Other
POL11240,Jeevan Labh,Personal Accident,CUST13240,54.0,Male,West,Retired,Widowed,38899.33,2013-11-18,8,801098.71,Annually,3.0,172796.82,27335.0473246421,2014-08-13,8,Active,Yes,1,Online,1.0,3627,0.30190239867659224,57598.94,Normal,0.225116006185762,1,0,0,17.389258147229118,Summer,Other
POL11241,Jeevan Umang,Home,CUST13241,64.0,Female,South,Unemployed,Divorced,40277.27,2010-09-04,9,3300562.46,Quarterly,2.0,174267.25,36901.58063418577,2020-11-24,2,Terminated,No,4,Broker,2.0,1332,0.5480480480480481,87133.625,Normal,0.2311235760018018,0,1,1,47.7534131006006,Fall,Senior
POL11242,Jeevan Amar,Commercial,CUST13242,21.0,Other,East,Retired,Married,11562.24,2007-08-10,19,2161100.31,Quarterly,1.0,255683.72,26762.72720224743,2014-12-01,7,Terminated,Yes,3,Agent,1.0,3517,0.1037816320727893,255683.72,Normal,0.04522086897046085,1,0,1,26.53527375604208,Winter,Other
POL11243,Jeevan Labh,Agricultural,CUST13243,37.0,Female,South,Salaried,Married,33887.04,2018-04-25,14,325929.84,Quarterly,1.0,44050.29,5143.629212414858,2021-03-19,6,Terminated,Yes,0,Agent,0.0,1217,0.29991783073130646,44050.29,Normal,0.7692807470734018,0,0,0,13.211467419884963,Spring,Young Family
POL11244,Jeevan Lakshya,Home,CUST13244,75.0,Female,Central,Unemployed,Married,13665.51,2012-11-30,15,3394174.06,Semi-Annually,4.0,122221.86,45812.43687759255,2014-09-18,4,Terminated,Yes,1,Broker,0.0,3591,0.4065719855193539,30555.465,Normal,0.11180904954318319,1,0,0,12.422996073517126,Fall,Senior
POL11245,Jeevan Amar,Health,CUST13245,49.0,Female,West,Salaried,Married,14408.57,2001-02-26,10,476617.84,Monthly,1.0,45829.75,19030.792766285547,2019-01-30,2,Lapsed,No,2,Broker,1.0,1996,0.18286573146292584,45829.75,Normal,0.3143933798460607,1,0,1,8.380690756513026,Winter,Established Adult
POL11246,Jeevan Rakshak,Motor,CUST13246,60.0,Male,East,Self-employed,Widowed,8281.19,2002-09-26,6,2087567.21,Semi-Annually,3.0,277487.72,0.0,2019-09-08,5,Terminated,Yes,1,Broker,2.0,1775,0.6169014084507043,92495.90666666666,Normal,0.02984344676586049,0,0,0,57.06085509859155,Fall,Senior
POL11247,Jeevan Tarun,Motor,CUST13247,56.0,Male,Central,Self-employed,Single,27817.85,1994-12-31,8,4068444.63,Annually,3.0,257907.33,33798.38522462328,2014-07-26,10,Lapsed,Yes,4,Online,0.0,3645,0.3004115226337449,85969.11,Normal,0.10785986578977806,1,0,1,25.826111234567904,Summer,Other
POL11248,Jeevan Umang,Commercial,CUST13248,24.0,Female,East,Salaried,Divorced,27953.2,2013-08-16,20,2983957.5,Annually,2.0,192991.4,0.0,2019-06-10,3,Active,Yes,3,Agent,1.0,1865,0.3914209115281502,96495.7,Normal,0.14484168724616744,1,0,1,37.77043485254692,Summer,Other
POL11249,Jeevan Lakshya,Commercial,CUST13249,76.0,Female,Central,Retired,Divorced,31369.93,2010-10-27,12,4992907.87,Quarterly,1.0,95511.92,44880.19469375663,2014-07-26,10,Active,Yes,1,Agent,1.0,3645,0.10013717421124829,95511.92,Normal,0.32843994760025763,1,0,0,9.56429377229081,Summer,Senior
POL11250,Jeevan Shanti,Health,CUST13250,72.0,Female,North,Self-employed,Divorced,27209.545,1999-01-21,5,2374263.69,Quarterly,2.0,281241.47,1517.838349185119,2024-05-10,6,Terminated,Yes,1,Agent,2.0,69,10.579710144927537,140620.735,Normal,0.09674798314772,0,0,0,1487.7266166666666,Spring,Senior
POL11251,Jeevan Rakshak,Health,CUST13251,50.0,Other,Central,Retired,Single,39447.88,2017-05-30,27,497007.61,Monthly,0.0,270867.13,759.9325349466058,2023-10-16,10,Lapsed,No,1,Agent,1.0,276,0.0,270867.13,Claim_Without_Count,0.14563553724661976,0,0,0,0.0,Fall,Other
POL11252,Jeevan Nidhi,Personal Accident,CUST13252,25.0,Other,North,Self-employed,Single,14710.79,1996-04-01,14,2604969.69,Annually,2.0,21621.0,40814.82705466028,2017-05-31,2,Active,Yes,1,Online,0.0,2605,0.2802303262955854,10810.5,Normal,0.680393598815966,1,0,0,3.029429942418426,Spring,Other
POL11253,Jeevan Rakshak,Life,CUST13253,59.0,Other,West,Retired,Divorced,35857.69,2017-05-12,22,4967800.07,Quarterly,2.0,110945.56,40591.76463034274,2014-07-26,4,Lapsed,No,1,Broker,1.0,3645,0.20027434842249658,55472.78,Normal,0.3232007662136277,1,0,0,11.109774869684498,Summer,Other
POL11254,Jeevan Shanti,Agricultural,CUST13254,49.0,Female,West,Retired,Single,23675.45,2024-04-29,18,3929826.44,Monthly,3.0,45292.81,13430.35109673782,2022-08-29,8,Lapsed,Yes,1,Agent,2.0,689,1.5892597968069666,15097.603333333333,Normal,0.5227198312491541,0,0,0,23.994014005805514,Summer,Other
POL11255,Jeevan Lakshya,Home,CUST13255,61.0,Other,West,Salaried,Married,11287.94,1994-07-17,2,3383640.45,Semi-Annually,3.0,267146.08,4360.804636881466,2014-07-26,8,Active,No,1,Online,1.0,3645,0.3004115226337449,89048.69333333334,Normal,0.042253811098407285,1,0,0,26.751253552812074,Summer,Senior
POL11256,Jeevan Nidhi,Agricultural,CUST13256,30.0,Other,South,Retired,Married,36934.96,2005-04-24,14,2110726.01,Monthly,4.0,71463.17,40993.75966259316,2014-07-26,2,Active,Yes,0,Agent,0.0,3645,0.40054869684499317,17865.7925,Normal,0.5168390934799002,1,0,0,7.156119903978052,Summer,Young Family
POL11257,Jeevan Shanti,Personal Accident,CUST13257,20.0,Other,North,Unemployed,Divorced,10601.78,2015-09-27,28,4905319.36,Semi-Annually,1.0,295051.19,8857.69330309068,2018-11-20,2,Terminated,Yes,2,Online,0.0,2067,0.17658442186744072,295051.19,Normal,0.03593200217223323,1,0,1,52.10144380745041,Fall,Other
POL11258,Jeevan Arogya,Personal Accident,CUST13258,56.0,Female,East,Salaried,Widowed,16778.98,2014-02-05,25,2375080.22,Annually,1.0,290808.22,15675.72537124738,2016-04-30,8,Terminated,No,1,Agent,1.0,3001,0.12162612462512497,290808.22,Normal,0.057697750084230774,1,0,0,35.369876807730755,Spring,Other
POL11259,Jeevan Umang,Commercial,CUST13259,49.0,Male,North,Salaried,Married,11907.6,2004-08-08,22,2975722.05,Annually,4.0,298166.34,7266.664031296372,2019-11-02,9,Lapsed,No,3,Online,1.0,1720,0.8488372093023255,74541.585,Normal,0.03993609741461762,0,0,1,63.273670988372096,Fall,Established Adult
POL11260,Jeevan Shanti,Life,CUST13260,68.0,Female,Central,Retired,Divorced,24815.92,2010-03-31,8,3571353.63,Semi-Annually,0.0,88449.95,36300.09095594732,2022-04-06,1,Lapsed,Yes,2,Agent,0.0,834,0.0,88449.95,Claim_Without_Count,0.28056454525977687,0,0,1,0.0,Spring,Senior
POL11261,Jeevan Lakshya,Health,CUST13261,31.0,Female,East,Salaried,Married,27209.545,2010-07-31,10,1459109.76,Quarterly,2.0,287026.7,37768.61128659152,2018-05-11,2,Terminated,Yes,0,Broker,0.0,2260,0.3230088495575221,143513.35,Normal,0.09479795782064873,1,0,0,46.356082079646015,Spring,Young Family
POL11262,Jeevan Amar,Motor,CUST13262,72.0,Female,South,Unemployed,Divorced,27209.545,2013-09-04,14,4003779.91,Quarterly,1.0,50975.68,49642.189393279645,2018-10-06,8,Lapsed,No,3,Online,1.0,2112,0.1728219696969697,50975.68,Normal,0.5337750276210146,1,0,1,8.809717424242425,Fall,Senior
POL11263,Jeevan Rakshak,Motor,CUST13263,57.0,Male,South,Self-employed,Divorced,19162.39,2021-09-16,12,4194321.78,Semi-Annually,0.0,182126.13,44594.98702217771,2019-11-30,3,Terminated,Yes,3,Agent,2.0,1692,0.0,182126.13,Claim_Without_Count,0.1052149408764135,0,0,1,0.0,Fall,Other
POL11264,Jeevan Lakshya,Motor,CUST13264,21.0,Female,South,Self-employed,Married,29339.29,1996-12-25,29,3739925.75,Monthly,3.0,257659.91,0.0,2014-07-26,10,Lapsed,Yes,2,Broker,1.0,3645,0.3004115226337449,85886.63666666667,Normal,0.11386827698573675,1,0,1,25.801335294924556,Summer,Other
POL11265,Jeevan Anand,Commercial,CUST13265,74.0,Other,South,Unemployed,Married,30259.94,2005-02-13,26,2099348.9,Monthly,4.0,266929.04,0.0,2019-03-05,3,Lapsed,Yes,0,Agent,2.0,1962,0.744138634046891,66732.26,Normal,0.11336323691120308,1,0,0,49.658052803261974,Spring,Senior
POL11266,Jeevan Anand,Travel,CUST13266,41.0,Male,North,Salaried,Single,46702.51,2005-06-15,23,4309798.53,Monthly,3.0,221758.63,19030.792766285547,2023-11-23,2,Terminated,No,0,Broker,0.0,238,4.600840336134454,73919.54333333333,Normal,0.2106006426897569,0,1,0,340.0920165966387,Fall,Other
POL11267,Jeevan Lakshya,Health,CUST13267,49.0,Other,North,Unemployed,Widowed,14243.09,2010-08-23,19,2223600.69,Monthly,3.0,209782.76,1231.697415075994,2021-12-11,5,Lapsed,Yes,3,Online,2.0,950,1.1526315789473685,69927.58666666667,Normal,0.0678944733113436,0,0,1,80.60074463157896,Winter,Other
POL11268,Jeevan Arogya,Health,CUST13268,40.0,Male,East,Unemployed,Widowed,27209.545,2008-09-21,25,2021901.4,Annually,3.0,191246.02,0.0,2018-07-29,10,Active,Yes,1,Broker,1.0,2181,0.5020632737276479,63748.67333333333,Normal,0.14227509152870213,1,0,0,32.00586762952774,Summer,Other
POL11269,Jeevan Rakshak,Agricultural,CUST13269,39.0,Female,East,Retired,Married,12469.5,2006-03-22,6,562156.53,Semi-Annually,2.0,114658.73,33507.90748435681,2020-04-29,8,Lapsed,No,3,Agent,2.0,1541,0.47371836469824785,57329.365,Normal,0.10875316689797629,0,0,1,27.157973036988967,Spring,Young Family
POL11270,Jeevan Rakshak,Health,CUST13270,59.0,Other,West,Self-employed,Widowed,27209.545,2023-02-21,20,4854992.98,Annually,2.0,179868.23,46968.01452773304,2014-07-26,10,Lapsed,No,0,Online,2.0,3645,0.20027434842249658,89934.115,Normal,0.151274880505579,1,0,0,18.01149628257888,Summer,Other
POL11271,Jeevan Umang,Home,CUST13271,70.0,Female,West,Salaried,Divorced,14578.61,2019-02-15,17,3668877.74,Quarterly,4.0,110439.28,2539.5160862266507,2014-07-26,8,Active,Yes,2,Broker,2.0,3645,0.40054869684499317,27609.82,Normal,0.13200565958054056,1,0,1,11.05907742112483,Summer,Senior
POL11272,Jeevan Amar,Commercial,CUST13272,39.0,Male,North,Retired,Widowed,26167.84,2012-08-09,26,2110951.47,Quarterly,2.0,126989.06,0.0,2014-07-26,10,Active,No,3,Broker,0.0,3645,0.20027434842249658,63494.53,Normal,0.20606373493905697,1,0,1,12.716325624142662,Summer,Other
POL11273,Jeevan Umang,Life,CUST13273,54.0,Other,Central,Unemployed,Married,42804.07,2010-07-09,6,2014618.25,Semi-Annually,1.0,206975.6,33956.17905247779,2014-10-31,8,Terminated,Yes,1,Agent,2.0,3548,0.10287485907553551,206975.6,Normal,0.2068073241483537,1,1,0,21.29258568207441,Fall,Established Adult
POL11274,Jeevan Labh,Personal Accident,CUST13274,21.0,Male,South,Unemployed,Married,48818.99,2006-11-08,12,2006948.97,Monthly,0.0,240555.65,28512.464845076287,2014-07-26,8,Terminated,Yes,0,Online,2.0,3645,0.0,240555.65,Claim_Without_Count,0.20294260392553656,1,1,0,0.0,Summer,Other
POL11275,Jeevan Amar,Agricultural,CUST13275,51.0,Female,West,Unemployed,Single,47388.05,2001-09-13,5,3342092.85,Monthly,3.0,125709.88,18957.710425033143,2014-07-24,8,Terminated,Yes,3,Agent,0.0,3647,0.3002467781738415,41903.293333333335,Normal,0.3769636085882828,1,1,1,12.581328818206744,Summer,Other
POL11276,Jeevan Rakshak,Personal Accident,CUST13276,18.0,Other,West,Salaried,Divorced,31479.13,2001-01-10,16,2783635.12,Annually,0.0,114547.71,48119.17902053429,2021-02-13,5,Lapsed,Yes,0,Online,2.0,1251,0.0,114547.71,Claim_Without_Count,0.27481239040047156,0,0,0,0.0,Winter,Other
POL11277,Jeevan Anand,Commercial,CUST13277,49.0,Male,South,Salaried,Divorced,43799.78,2005-06-18,1,3209903.18,Semi-Annually,2.0,7293.57,42852.78659940119,2021-10-08,2,Terminated,Yes,2,Online,1.0,1014,0.7199211045364892,3646.785,Normal,6.005259427139247,0,1,1,2.6253974852071007,Fall,Other
POL11278,Jeevan Nidhi,Health,CUST13278,20.0,Female,Central,Self-employed,Divorced,28314.79,1995-05-18,9,1180247.99,Annually,1.0,272377.68,30637.01153920434,2017-08-11,5,Lapsed,Yes,4,Online,1.0,2533,0.1440979076194236,272377.68,Normal,0.10395414925334558,1,0,1,39.24905377023292,Summer,Other
POL11279,Jeevan Tarun,Personal Accident,CUST13279,53.0,Other,South,Unemployed,Married,31920.13,1994-07-16,7,4523581.73,Semi-Annually,0.0,268191.95,6886.213592028601,2021-08-19,5,Terminated,Yes,2,Online,1.0,1064,0.0,268191.95,Claim_Without_Count,0.11901971703475812,0,0,1,0.0,Summer,Established Adult
POL11280,Jeevan Nidhi,Personal Accident,CUST13280,67.0,Other,East,Self-employed,Married,23500.64,2018-05-12,1,1035127.13,Semi-Annually,3.0,138306.42,2022.9620953564677,2014-07-26,6,Lapsed,No,2,Online,0.0,3645,0.3004115226337449,46102.14000000001,Normal,0.16991720268661423,1,0,1,13.849614074074077,Summer,Senior
POL11281,Jeevan Nidhi,Life,CUST13281,74.0,Female,West,Unemployed,Single,6974.95,2010-10-28,12,3624653.57,Annually,1.0,110900.72,36053.35843310861,2020-05-25,8,Active,Yes,2,Agent,1.0,1515,0.24092409240924093,110900.72,Normal,0.06289364036590565,0,0,1,26.718655313531354,Spring,Senior
POL11282,Jeevan Tarun,Agricultural,CUST13282,32.0,Female,East,Unemployed,Widowed,38776.05,2016-08-03,14,3137725.71,Semi-Annually,0.0,140309.89,44411.36000957015,2018-04-16,6,Terminated,Yes,4,Broker,1.0,2285,0.0,140309.89,Claim_Without_Count,0.27636006271546504,1,0,1,0.0,Spring,Other
POL11283,Jeevan Labh,Motor,CUST13283,49.0,Female,North,Self-employed,Widowed,31794.72,2008-07-12,25,280797.43,Annually,2.0,45921.8,31371.62463851781,2014-07-26,1,Lapsed,Yes,4,Agent,1.0,3645,0.20027434842249658,22960.9,Normal,0.6923665884177014,1,0,1,4.598479286694102,Summer,Other
POL11284,Jeevan Nidhi,Personal Accident,CUST13284,56.0,Female,Central,Retired,Married,45126.24,2001-08-04,22,2494676.39,Quarterly,3.0,150819.59,19030.792766285547,2017-09-08,8,Terminated,No,3,Online,1.0,2505,0.437125748502994,50273.19666666666,Normal,0.299206754241939,1,1,1,21.975708722554888,Fall,Established Adult
POL11285,Jeevan Rakshak,Home,CUST13285,59.0,Female,Central,Salaried,Married,9027.89,2002-09-29,4,1904874.27,Semi-Annually,2.0,297610.43,27771.8988804624,2018-11-24,2,Lapsed,No,2,Agent,0.0,2063,0.3538536112457586,148805.215,Normal,0.030334588744084002,1,0,1,52.65526269995153,Fall,Established Adult
POL11286,Jeevan Rakshak,Motor,CUST13286,26.0,Male,South,Retired,Widowed,15196.83,2005-09-04,15,3811506.85,Semi-Annually,2.0,223992.82,0.0,2021-04-17,10,Active,No,2,Agent,2.0,1188,0.6144781144781144,111996.41,Normal,0.06784516575129507,0,0,1,68.81934284511783,Spring,Other
POL11287,Jeevan Nidhi,Home,CUST13287,51.0,Male,North,Retired,Single,42911.15,2003-03-02,7,1009158.71,Monthly,4.0,4701.46,15581.869678398458,2018-10-30,5,Active,Yes,1,Online,0.0,2088,0.6992337164750958,1175.365,Normal,9.127196658059411,1,1,0,0.8218548371647509,Fall,Other
POL11288,Jeevan Tarun,Agricultural,CUST13288,49.0,Other,West,Retired,Married,49637.48,1994-07-16,4,1588813.58,Semi-Annually,0.0,67100.47,27114.652778382453,2014-07-26,3,Active,No,3,Broker,1.0,3645,0.0,67100.47,Claim_Without_Count,0.7397486187503605,1,1,1,0.0,Summer,Established Adult
POL11289,Jeevan Anand,Health,CUST13289,43.0,Female,East,Retired,Single,46450.78,2016-11-06,13,3854934.95,Annually,2.0,24938.84,31239.626668751403,2021-07-22,10,Terminated,Yes,3,Agent,0.0,1092,0.6684981684981685,12469.42,Normal,1.8625878348792486,0,1,1,8.335784432234432,Summer,Other
POL11290,Jeevan Umang,Commercial,CUST13290,74.0,Male,Central,Salaried,Single,43447.08,2011-06-17,5,4454590.92,Quarterly,0.0,206623.78,0.0,2020-09-30,7,Active,Yes,2,Broker,0.0,1387,0.0,206623.78,Claim_Without_Count,0.21027144116712995,0,1,1,0.0,Fall,Senior
POL11291,Jeevan Rakshak,Health,CUST13291,49.0,Other,East,Salaried,Married,48959.54,1999-05-29,15,2614812.35,Semi-Annually,4.0,199160.94,5783.292145917074,2019-08-26,5,Active,No,1,Online,2.0,1788,0.8165548098434005,49790.235,Normal,0.24582902651493813,0,1,0,40.65645587248322,Summer,Established Adult
POL11292,Jeevan Amar,Travel,CUST13292,47.0,Other,West,Retired,Widowed,14007.74,2013-12-05,23,4552860.28,Quarterly,1.0,77820.73,19030.792766285547,2014-07-26,3,Lapsed,No,2,Online,0.0,3645,0.10013717421124829,77820.73,Normal,0.1800001105104,1,0,1,7.792747997256516,Summer,Other
POL11293,Jeevan Tarun,Personal Accident,CUST13293,18.0,Male,East,Self-employed,Married,33210.74,2018-04-16,18,3970225.81,Monthly,1.0,17111.45,49447.050278054274,2019-06-14,2,Terminated,No,0,Broker,0.0,1861,0.19613111230521227,17111.45,Normal,1.9408489637055888,1,0,0,3.3560877216550247,Summer,Other
POL11294,Jeevan Umang,Health,CUST13294,69.0,Male,South,Unemployed,Widowed,38608.56,2007-07-02,10,278886.61,Monthly,3.0,131071.52,16811.750323892666,2019-06-13,3,Lapsed,Yes,0,Online,2.0,1862,0.588077336197637,43690.50666666667,Normal,0.29456101523809286,1,0,0,25.693396777658435,Summer,Senior
POL11295,Jeevan Lakshya,Travel,CUST13295,67.0,Other,South,Retired,Single,22128.15,2022-01-23,1,2540862.8,Annually,4.0,208620.84,31521.758757734275,2021-08-06,4,Terminated,No,2,Broker,2.0,1077,1.3556174558960075,52155.21,Normal,0.10606874174219605,0,0,1,70.70251309192201,Summer,Senior
POL11296,Jeevan Rakshak,Life,CUST13296,31.0,Female,West,Retired,Widowed,27349.19,2022-05-08,14,4412142.0,Quarterly,4.0,136810.28,0.0,2017-04-09,5,Active,Yes,2,Broker,2.0,2657,0.5494919081671058,34202.57,Normal,0.19990595735934463,1,0,1,18.794035453519008,Spring,Other
POL11297,Jeevan Amar,Life,CUST13297,23.0,Male,East,Self-employed,Married,9036.06,2009-11-04,28,2978885.48,Monthly,4.0,97385.48,36136.4317809156,2014-07-26,8,Lapsed,Yes,0,Broker,0.0,3645,0.40054869684499317,24346.37,Normal,0.0927865221796925,1,0,0,9.751906776406036,Summer,Other
POL11298,Jeevan Nidhi,Home,CUST13298,55.0,Other,West,Self-employed,Single,22690.76,2016-03-05,12,1495335.42,Semi-Annually,3.0,108515.98,19030.792766285547,2017-10-01,7,Terminated,No,2,Broker,2.0,2482,0.44117647058823534,36171.99333333333,Normal,0.20910063199908438,1,0,1,15.958232352941177,Fall,Other
POL11299,Jeevan Anand,Personal Accident,CUST13299,68.0,Male,West,Salaried,Divorced,48379.27,1997-03-29,1,4190104.82,Semi-Annually,1.0,208852.92,16770.76015736925,2022-01-31,8,Active,No,0,Agent,2.0,899,0.40600667408231367,208852.92,Normal,0.231642775212336,0,1,0,84.79567942157954,Winter,Senior
POL11300,Jeevan Amar,Life,CUST13300,62.0,Male,South,Self-employed,Single,20151.24,2019-12-03,11,2794769.49,Annually,1.0,248482.47,12419.316584918344,2020-06-19,5,Lapsed,No,4,Online,0.0,1490,0.2449664429530201,248482.47,Normal,0.0810972299172654,0,0,1,60.86986681208053,Summer,Senior
POL11301,Jeevan Labh,Commercial,CUST13301,49.0,Female,West,Self-employed,Single,12008.4,2003-09-18,15,2733340.32,Semi-Annually,2.0,113251.87,23290.25441884816,2021-11-06,6,Terminated,Yes,4,Agent,0.0,985,0.7411167512690355,56625.935,Normal,0.10603268625939687,0,0,1,41.96642898477157,Fall,Other
POL11302,Jeevan Anand,Health,CUST13302,74.0,Male,East,Unemployed,Divorced,27209.545,2015-04-22,29,4082291.81,Semi-Annually,4.0,269958.82,2457.8676573750517,2021-07-09,7,Lapsed,Yes,1,Agent,2.0,1105,1.3212669683257918,67489.705,Normal,0.10079146515753772,0,0,0,89.17191791855204,Summer,Senior
POL11303,Jeevan Nidhi,Personal Accident,CUST13303,30.0,Other,South,Salaried,Widowed,9078.1,2021-06-17,20,1239985.84,Monthly,1.0,230809.68,0.0,2014-12-06,10,Lapsed,Yes,2,Agent,0.0,3512,0.10392938496583143,230809.68,Normal,0.03933153930112464,1,0,1,23.98790808656036,Winter,Other
POL11304,Jeevan Lakshya,Motor,CUST13304,52.0,Other,Central,Retired,Widowed,14412.82,2009-09-21,10,1359078.33,Annually,3.0,137164.78,23048.83132835864,2023-05-08,2,Active,Yes,0,Online,1.0,437,2.505720823798627,45721.59333333333,Normal,0.1050766822211941,0,0,0,114.56554851258579,Spring,Other
